task,split,env_id,episode_path,tcr@1,tcr@2,tcr@5,avg_tcr,ndtw,nsp,sr,cr,cspl,spl,gt_length,pred_length,num_gt,num_pred
0,unseen,3_road,task_0/test_unseen/3_road/episode_0081/traj_gt_pred_xyzk.npz,0.46551724137931033,1.0,1.0,0.8218390804597702,0.7632784383662783,1.0,1.0,0.0,0.9949074507191176,0.9949074507191176,96.02868407290924,96.52021803987884,116.0,116.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0082/traj_gt_pred_xyzk.npz,0.6328125,1.0,1.0,0.8776041666666666,0.8107636314858022,0.9992288938997161,1.0,0.0,0.9961741618488924,0.9961741618488924,103.64555848110757,104.04361250320137,128.0,128.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0089/traj_gt_pred_xyzk.npz,0.31683168316831684,0.5643564356435643,1.0,0.627062706270627,0.6070224628870435,0.998726635493772,1.0,0.0,1.0,1.0,83.47391818250117,81.32349880335786,101.0,101.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0090/traj_gt_pred_xyzk.npz,0.38461538461538464,0.8803418803418803,1.0,0.7549857549857549,0.7265944393417365,1.0,1.0,0.0,1.0,1.0,93.04099278029946,92.87857130829269,117.0,117.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0091/traj_gt_pred_xyzk.npz,0.23170731707317074,0.3048780487804878,0.5,0.34552845528455284,0.1822914781359854,0.9950929735276869,1.0,0.0,1.0,1.0,65.6630474091897,58.75609628352041,82.0,82.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0098/traj_gt_pred_xyzk.npz,0.9435483870967742,1.0,1.0,0.9811827956989246,0.9187955896274487,1.0,1.0,0.0,1.0,1.0,96.84783872595992,95.72364047551439,124.0,124.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0099/traj_gt_pred_xyzk.npz,0.9801980198019802,1.0,1.0,0.9933993399339934,0.9626914979943898,0.9858637448101366,1.0,0.0,1.0,1.0,76.07655148638851,75.63001693011141,101.0,101.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0100/traj_gt_pred_xyzk.npz,0.6097560975609756,0.6910569105691057,1.0,0.7669376693766937,0.7704301463902903,0.9972771227125012,1.0,0.0,1.0,1.0,94.14727285883313,91.29970619918011,123.0,123.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0107/traj_gt_pred_xyzk.npz,0.7926829268292683,1.0,1.0,0.9308943089430896,0.8494313570754063,0.996177505399211,1.0,0.0,1.0,1.0,80.54386635343924,80.0803536848319,82.0,82.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0108/traj_gt_pred_xyzk.npz,0.5473684210526316,1.0,1.0,0.8491228070175438,0.832307244389744,0.9884027073591596,1.0,0.0,0.9935395082308649,0.9935395082308649,73.0270611390809,73.50191968622941,95.0,95.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0109/traj_gt_pred_xyzk.npz,0.37623762376237624,1.0,1.0,0.792079207920792,0.7788066024183502,0.9994388908060348,1.0,0.0,1.0,1.0,87.51700814839339,86.98933113442155,101.0,101.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0116/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9633322443340215,0.997660341027804,1.0,0.0,1.0,1.0,102.33194124770269,101.65004412171646,131.0,131.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0117/traj_gt_pred_xyzk.npz,0.6829268292682927,1.0,1.0,0.894308943089431,0.9674483147174301,0.9967542215267589,1.0,0.0,0.9869755664918417,0.9869755664918417,56.988720760359406,57.74076146882049,82.0,82.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0118/traj_gt_pred_xyzk.npz,0.9850746268656716,1.0,1.0,0.9950248756218905,0.9205781283465636,0.9865565708680711,1.0,0.0,1.0,1.0,58.44064160947018,58.02136220112055,67.0,67.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0125/traj_gt_pred_xyzk.npz,0.12264150943396226,0.22641509433962265,0.4716981132075472,0.27358490566037735,0.14440282777421162,1.0,1.0,0.0,1.0,1.0,102.481596352266,95.88359397350938,106.0,106.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0126/traj_gt_pred_xyzk.npz,0.4578313253012048,1.0,1.0,0.8192771084337349,0.7656198764354198,0.9993808165868328,1.0,0.0,0.9885324325609794,0.9885324325609794,63.79562072486377,64.53568808014644,83.0,83.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0127/traj_gt_pred_xyzk.npz,0.12658227848101267,0.21518987341772153,1.0,0.44725738396624476,0.32399610864089795,0.9788034035938523,1.0,0.0,1.0,1.0,73.29876008624322,70.95192560764312,79.0,79.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0134/traj_gt_pred_xyzk.npz,0.5119047619047619,1.0,1.0,0.8373015873015873,0.8967872256208372,1.0,1.0,0.0,0.9844032682280794,0.9844032682280794,57.50289442008778,58.41396130631776,84.0,84.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0135/traj_gt_pred_xyzk.npz,0.32894736842105265,0.39473684210526316,1.0,0.5745614035087719,0.5453145727993681,0.9264381324413098,1.0,0.0,1.0,1.0,54.65861911254132,52.64866608708747,76.0,76.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0142/traj_gt_pred_xyzk.npz,0.35294117647058826,0.6235294117647059,1.0,0.6588235294117647,0.6621491117936203,0.9902376106664814,1.0,0.0,1.0,1.0,81.93535094899553,81.05060900589383,85.0,85.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0143/traj_gt_pred_xyzk.npz,0.5874125874125874,1.0,1.0,0.8624708624708625,0.8716194222521365,0.9985357184084656,1.0,0.0,1.0,1.0,110.06046672483183,108.82782266091763,143.0,143.0
0,unseen,3_road,task_0/test_unseen/3_road/episode_0144/traj_gt_pred_xyzk.npz,0.6020408163265306,1.0,1.0,0.8673469387755102,0.852168560289937,1.0,1.0,0.0,1.0,1.0,78.89667072257636,77.41819431394931,98.0,98.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0007/traj_gt_pred_xyzk.npz,0.7358490566037735,0.7452830188679245,1.0,0.8270440251572326,0.7494877466093086,0.9722427339207415,1.0,0.0,1.0,1.0,74.2341258933367,74.21818889959992,106.0,106.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0008/traj_gt_pred_xyzk.npz,0.4811320754716981,0.49056603773584906,0.9622641509433962,0.6446540880503145,0.4523356284153582,0.9528819905908057,1.0,0.0,1.0,1.0,91.72380585404143,90.82850472920705,106.0,106.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0009/traj_gt_pred_xyzk.npz,0.7338709677419355,1.0,1.0,0.9112903225806451,0.8894491935811921,1.0,1.0,0.0,1.0,1.0,92.21237424386266,90.91019220644668,124.0,124.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0017/traj_gt_pred_xyzk.npz,0.986013986013986,1.0,1.0,0.9953379953379953,0.9067184394468576,0.9969279703409439,1.0,0.0,1.0,1.0,107.37413096202806,106.94060457371948,143.0,143.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0018/traj_gt_pred_xyzk.npz,0.2891566265060241,0.3132530120481928,0.37349397590361444,0.3253012048192771,0.006920707588715518,0.35217260997973404,0.0,0.0,0.0,0.0,59.51376527116087,39.23527342885522,83.0,83.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0019/traj_gt_pred_xyzk.npz,0.21551724137931033,0.29310344827586204,0.4827586206896552,0.33045977011494254,0.17625065770131568,0.9703321083114066,1.0,0.0,0.9862579018281652,0.9862579018281652,95.72351242702078,97.05728314022532,116.0,116.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0027/traj_gt_pred_xyzk.npz,0.38613861386138615,0.45544554455445546,1.0,0.6138613861386139,0.6889213992768809,0.9989907834205167,1.0,0.0,1.0,1.0,67.7010704279078,67.03653613684956,101.0,101.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0028/traj_gt_pred_xyzk.npz,0.41935483870967744,0.5483870967741935,1.0,0.6559139784946236,0.6725056963922359,0.9579759154521899,1.0,0.0,1.0,1.0,54.63421325273523,54.059069653542274,62.0,62.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0029/traj_gt_pred_xyzk.npz,0.11764705882352941,0.17647058823529413,0.3176470588235294,0.203921568627451,0.02725584618261166,0.9996775743846799,1.0,0.0,1.0,1.0,77.68988692123042,65.4577303878556,85.0,85.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0037/traj_gt_pred_xyzk.npz,0.9878048780487805,1.0,1.0,0.9959349593495935,0.9214089227016161,0.9892274939799434,1.0,0.0,1.0,1.0,80.54389268116279,79.27470844101903,82.0,82.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0038/traj_gt_pred_xyzk.npz,0.3333333333333333,0.35802469135802467,0.41975308641975306,0.3703703703703704,0.06253837372891466,0.8897878659016143,1.0,0.0,1.0,1.0,54.598073735033125,46.24973167105779,81.0,81.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0039/traj_gt_pred_xyzk.npz,0.3230769230769231,0.47692307692307695,1.0,0.6,0.6065677421988634,0.9702805660354321,1.0,0.0,1.0,1.0,55.32202570937697,54.97273541041871,65.0,65.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0047/traj_gt_pred_xyzk.npz,0.25663716814159293,0.4336283185840708,1.0,0.5634218289085545,0.5376466923112162,1.0,1.0,0.0,1.0,1.0,98.04927585829014,96.10707494663092,113.0,113.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0048/traj_gt_pred_xyzk.npz,0.47368421052631576,0.5368421052631579,0.5684210526315789,0.5263157894736842,0.0409994213511225,0.7455414105863126,0.0,0.0,0.0,0.0,66.06512571682342,66.28378212827552,95.0,95.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0056/traj_gt_pred_xyzk.npz,0.9848484848484849,1.0,1.0,0.9949494949494949,0.9631434047549424,1.0,1.0,0.0,1.0,1.0,98.80217441638341,97.67009337792814,132.0,132.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0057/traj_gt_pred_xyzk.npz,0.1810344827586207,0.20689655172413793,0.28448275862068967,0.22413793103448276,0.014847231545515514,0.999711549106737,1.0,0.0,1.0,1.0,96.02868486084363,93.86707290144764,116.0,116.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0065/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9493249372712392,1.0,1.0,0.0,1.0,1.0,60.47597755236448,59.8191873788819,64.0,64.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0066/traj_gt_pred_xyzk.npz,0.20512820512820512,0.21367521367521367,0.23076923076923078,0.2165242165242165,9.12769021655221e-10,0.0,0.0,0.0,0.0,0.0,93.04096868117921,85.38521320446597,117.0,117.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0074/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9816288941973873,0.9961329939759925,1.0,0.0,1.0,1.0,87.31856460585277,86.11985480408596,108.0,108.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0075/traj_gt_pred_xyzk.npz,0.26732673267326734,0.3069306930693069,0.43564356435643564,0.33663366336633666,0.04565359688245281,0.827858818730024,0.0,0.0,0.0,0.0,76.07655015893533,78.63046438743734,101.0,101.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0083/traj_gt_pred_xyzk.npz,0.6302521008403361,1.0,1.0,0.876750700280112,0.8805088655676025,0.9968026824954808,1.0,0.0,1.0,1.0,92.61992465238839,91.96100101888538,119.0,119.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0084/traj_gt_pred_xyzk.npz,0.23157894736842105,0.2631578947368421,0.3263157894736842,0.2736842105263158,0.017500582056255286,0.7935437662837114,0.0,0.0,0.0,0.0,73.02705833038848,67.97704639027587,95.0,95.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0092/traj_gt_pred_xyzk.npz,0.3644067796610169,0.9915254237288136,1.0,0.7853107344632768,0.7049466152361856,0.9997752354183128,1.0,0.0,1.0,1.0,110.53842693769298,109.12583036108893,118.0,118.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0093/traj_gt_pred_xyzk.npz,0.3170731707317073,0.34146341463414637,0.4146341463414634,0.35772357723577236,0.044467856863893485,0.7447949093346322,0.0,0.0,0.0,0.0,56.988691451188274,51.04275729052476,82.0,82.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0101/traj_gt_pred_xyzk.npz,1.0,1.0,1.0,1.0,0.9122236228936953,0.9955998650789046,1.0,0.0,1.0,1.0,68.83247590583434,68.22898572248879,90.0,90.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0102/traj_gt_pred_xyzk.npz,0.25301204819277107,0.3132530120481928,0.4578313253012048,0.34136546184738953,0.06574045321216933,0.7479907254804554,0.0,0.0,0.0,0.0,63.79559526509011,62.13868771006028,83.0,83.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0110/traj_gt_pred_xyzk.npz,0.15384615384615385,0.28205128205128205,1.0,0.47863247863247865,0.5690218846200699,0.9980676189912334,1.0,0.0,1.0,1.0,75.5060454963722,75.239884942364,78.0,78.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0111/traj_gt_pred_xyzk.npz,0.3157894736842105,0.40789473684210525,0.4473684210526316,0.39035087719298245,0.019554539014018463,0.7250435068336216,0.0,0.0,0.0,0.0,54.65863501476003,56.369702938581426,76.0,76.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0119/traj_gt_pred_xyzk.npz,0.4230769230769231,1.0,1.0,0.8076923076923078,0.7961846601244222,0.9967809985078125,1.0,0.0,1.0,1.0,96.5776259464956,96.14564824504019,130.0,130.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0120/traj_gt_pred_xyzk.npz,0.15789473684210525,0.16541353383458646,0.18796992481203006,0.17042606516290726,1.0525928902490151e-08,0.0,0.0,0.0,0.0,0.0,112.46468554152287,100.09138249800446,133.0,133.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0128/traj_gt_pred_xyzk.npz,0.5149253731343284,1.0,1.0,0.8383084577114429,0.8024779418107556,0.9976655737371531,1.0,0.0,0.9936964019666157,0.9936964019666157,101.56696956756576,102.21126831752181,134.0,134.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0129/traj_gt_pred_xyzk.npz,0.28735632183908044,0.3563218390804598,0.4827586206896552,0.37547892720306514,0.02278000370706491,0.7354974203687809,0.0,0.0,0.0,0.0,67.05532405475759,65.45414328100404,87.0,87.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0136/traj_gt_pred_xyzk.npz,0.6597938144329897,0.6804123711340206,1.0,0.7800687285223368,0.7693020064860312,0.9800194939793276,1.0,0.0,0.9984340915627005,0.9984340915627005,70.96859995812724,71.07990458043218,97.0,97.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0137/traj_gt_pred_xyzk.npz,0.40229885057471265,1.0,1.0,0.8007662835249043,0.7184121448562054,1.0,1.0,0.0,1.0,1.0,75.84225651232569,74.94635206656147,87.0,87.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0138/traj_gt_pred_xyzk.npz,0.4375,0.96875,1.0,0.8020833333333334,0.7307691875708245,1.0,1.0,0.0,1.0,1.0,80.43503952169195,78.61194148006888,96.0,96.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0145/traj_gt_pred_xyzk.npz,0.44,0.8666666666666667,1.0,0.7688888888888888,0.7484267539538852,1.0,1.0,0.0,1.0,1.0,59.10014754164422,57.641403863209604,75.0,75.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0146/traj_gt_pred_xyzk.npz,0.7692307692307693,1.0,1.0,0.923076923076923,0.8797269478077149,0.9890373580744516,1.0,0.0,1.0,1.0,80.11482589649793,79.4826213178348,104.0,104.0
0,unseen,4_lake,task_0/test_unseen/4_lake/episode_0147/traj_gt_pred_xyzk.npz,0.4158415841584158,0.49504950495049505,1.0,0.6369636963696369,0.5215029901645212,1.0,1.0,0.0,0.9992088320368018,0.9992088320368018,68.09407476725988,68.14799127471275,101.0,101.0
building,seen,1_office,task_building/test_seen/1_office/episode_0270/traj_gt_pred_xyzk.npz,0.7079530638852672,0.9791395045632334,0.9973924380704041,0.8948283355063015,0.6671196549102482,0.9870780593370155,1.0,0.0,1.0,1.0,426.86802879895515,418.4930748836427,767.0,767.0
building,seen,1_office,task_building/test_seen/1_office/episode_0271/traj_gt_pred_xyzk.npz,0.6994413407821229,0.9832402234636871,1.0,0.8942271880819367,0.7354742690697508,0.9939479010851832,1.0,0.0,0.9965888556841436,0.9965888556841436,501.30447106312255,503.02034605733616,895.0,895.0
building,seen,1_office,task_building/test_seen/1_office/episode_0274/traj_gt_pred_xyzk.npz,0.4334061135371179,0.5709606986899564,0.6430131004366813,0.5491266375545851,0.00012020851834990457,0.6574999199112104,0.0,0.0,0.0,0.0,502.93681034942574,421.30857435941584,916.0,916.0
building,seen,1_office,task_building/test_seen/1_office/episode_0275/traj_gt_pred_xyzk.npz,0.2603550295857988,0.3727810650887574,0.48994082840236686,0.37435897435897436,1.4371740374639247e-06,0.474422611208177,0.0,0.0,0.0,0.0,474.6497473416448,504.32962608941574,845.0,845.0
building,seen,1_office,task_building/test_seen/1_office/episode_0278/traj_gt_pred_xyzk.npz,0.2814814814814815,0.5005291005291005,0.6634920634920635,0.4818342151675485,0.0003390003845221491,0.0,0.0,0.0,0.0,0.0,536.099047892511,449.17439224303115,945.0,945.0
building,seen,1_office,task_building/test_seen/1_office/episode_0279/traj_gt_pred_xyzk.npz,0.030405405405405407,0.18243243243243243,0.20045045045045046,0.13776276276276275,6.225893935764445e-10,0.0,1.0,0.0,1.0,1.0,497.91653391801196,138.1894477737246,888.0,888.0
building,seen,1_office,task_building/test_seen/1_office/episode_0282/traj_gt_pred_xyzk.npz,0.6253869969040248,0.9969040247678018,1.0,0.8740970072239422,0.7841272462848677,0.98049171960176,1.0,0.0,1.0,1.0,362.39611502230525,349.74543812175875,646.0,646.0
building,seen,1_office,task_building/test_seen/1_office/episode_0283/traj_gt_pred_xyzk.npz,0.5995500562429696,0.9493813273340832,0.9887514060742407,0.8458942632170978,0.6148104643027811,0.0043870375386425775,1.0,0.0,1.0,1.0,516.0963201696669,509.66127808414194,889.0,889.0
building,seen,1_office,task_building/test_seen/1_office/episode_0286/traj_gt_pred_xyzk.npz,0.22956730769230768,0.30408653846153844,0.46634615384615385,0.3333333333333333,3.348226701839421e-09,0.3885232756820938,0.0,0.0,0.0,0.0,476.1022030702834,377.51271475651885,832.0,832.0
building,seen,1_office,task_building/test_seen/1_office/episode_0287/traj_gt_pred_xyzk.npz,0.742822966507177,1.0,1.0,0.9142743221690589,0.7090861733403132,0.003412192816109178,1.0,0.0,0.9840693386029445,0.9840693386029445,463.92692588708394,471.43723281299253,836.0,836.0
building,seen,1_office,task_building/test_seen/1_office/episode_0290/traj_gt_pred_xyzk.npz,0.5166872682323856,0.6872682323856613,0.8912237330037083,0.6983930778739184,0.0684539710045386,0.9485510385033601,0.0,0.0,0.0,0.0,466.22909723081364,435.6511929057083,809.0,809.0
building,seen,1_office,task_building/test_seen/1_office/episode_0291/traj_gt_pred_xyzk.npz,0.5365853658536586,1.0,1.0,0.8455284552845529,0.7606184251740512,0.9980121335114197,1.0,0.0,1.0,1.0,460.92822452174306,459.5857617154418,861.0,861.0
building,seen,1_office,task_building/test_seen/1_office/episode_0294/traj_gt_pred_xyzk.npz,0.09828393135725429,0.22854914196567863,0.23790951638065522,0.18824752990119606,2.806915586072239e-11,0.5311064969236277,0.0,0.0,0.0,0.0,697.7285766258374,432.81192723302763,1282.0,1282.0
building,seen,1_office,task_building/test_seen/1_office/episode_0295/traj_gt_pred_xyzk.npz,0.3027681660899654,0.34256055363321797,0.6470588235294118,0.43079584775086505,0.00579175483854361,0.7193997329641532,0.0,0.0,0.0,0.0,336.77407045284576,335.02090895493814,578.0,578.0
building,seen,1_office,task_building/test_seen/1_office/episode_0298/traj_gt_pred_xyzk.npz,0.02771362586605081,0.029253271747498075,0.13702848344880678,0.06466512702078521,3.693114098297365e-14,0.319686794527999,0.0,0.0,0.0,0.0,733.1229454757757,271.74240144014243,1299.0,1299.0
building,seen,1_office,task_building/test_seen/1_office/episode_0299/traj_gt_pred_xyzk.npz,0.1465648854961832,0.43206106870229005,0.4534351145038168,0.3440203562340967,1.825508380038332e-08,0.3942744609007941,0.0,0.0,0.0,0.0,368.1319357342657,205.15428707097624,655.0,655.0
building,seen,1_office,task_building/test_seen/1_office/episode_0302/traj_gt_pred_xyzk.npz,0.43986254295532645,0.8075601374570447,1.0,0.7491408934707904,0.5606032104933638,0.007010553794281426,1.0,0.0,1.0,1.0,486.1930254418409,475.36199580576096,873.0,873.0
building,seen,1_office,task_building/test_seen/1_office/episode_0303/traj_gt_pred_xyzk.npz,0.6224350205198358,0.6634746922024624,0.7482900136798906,0.6780665754673962,0.38747667908503447,0.9795434575408156,1.0,0.0,1.0,1.0,420.53263539404344,382.8704893636424,731.0,731.0
building,seen,1_office,task_building/test_seen/1_office/episode_0306/traj_gt_pred_xyzk.npz,0.06792873051224944,0.1447661469933185,0.2182628062360802,0.14365256124721604,3.6836988553241924e-10,0.13612300978582198,0.0,0.0,0.0,0.0,501.7101412902306,344.3953197811284,898.0,898.0
building,seen,1_office,task_building/test_seen/1_office/episode_0307/traj_gt_pred_xyzk.npz,0.01664145234493192,0.0226928895612708,0.18305597579425115,0.07413010590015129,1.9979282089388913e-08,0.00810793586053758,1.0,0.0,1.0,1.0,371.3092478424381,121.66528315136559,661.0,661.0
building,seen,1_office,task_building/test_seen/1_office/episode_0310/traj_gt_pred_xyzk.npz,0.02952755905511811,0.0531496062992126,0.4409448818897638,0.17454068241469814,2.966059174480806e-05,0.12077050251126673,0.0,0.0,0.0,0.0,306.05277694966446,251.69931527620048,508.0,508.0
building,seen,1_office,task_building/test_seen/1_office/episode_0311/traj_gt_pred_xyzk.npz,0.6939252336448598,0.9065420560747663,1.0,0.866822429906542,0.5841903230640327,0.9203946624198351,1.0,0.0,1.0,1.0,270.34234128556034,255.3933737881713,428.0,428.0
building,seen,1_office,task_building/test_seen/1_office/episode_0313/traj_gt_pred_xyzk.npz,0.5394006659267481,0.9667036625971143,1.0,0.8353681095079541,0.7032327423492736,0.9572120094385109,1.0,0.0,1.0,1.0,499.6666077951669,476.24988339792145,901.0,901.0
building,seen,1_office,task_building/test_seen/1_office/episode_0314/traj_gt_pred_xyzk.npz,0.2517162471395881,0.5903890160183066,0.9954233409610984,0.6125095347063311,0.4271638387322922,0.9857644011893,1.0,0.0,0.9803773845472399,0.9803773845472399,264.52455149887356,269.8191080989051,437.0,437.0
building,seen,1_office,task_building/test_seen/1_office/episode_0316/traj_gt_pred_xyzk.npz,0.014647137150466045,0.033288948069241014,0.08655126498002663,0.04482911673324456,1.7671008177811806e-07,0.5121017484814937,0.0,0.0,0.0,0.0,429.742878025987,353.43511987908505,751.0,751.0
building,seen,1_office,task_building/test_seen/1_office/episode_0317/traj_gt_pred_xyzk.npz,0.06108597285067873,0.06787330316742081,0.41402714932126694,0.18099547511312217,4.818452875566931e-05,0.16980565092951985,0.0,0.0,0.0,0.0,273.5245602536637,295.6996185953746,442.0,442.0
building,seen,1_office,task_building/test_seen/1_office/episode_0319/traj_gt_pred_xyzk.npz,0.01740139211136891,0.031322505800464036,0.08004640371229699,0.04292343387470998,1.4071696210668065e-07,0.9973824765033504,1.0,0.0,1.0,1.0,507.2811760984945,450.1377240860969,862.0,862.0
building,seen,1_office,task_building/test_seen/1_office/episode_0322/traj_gt_pred_xyzk.npz,0.051407588739290085,0.1591187270501836,0.22276621787025705,0.1444308445532436,3.306427483024442e-09,0.19106204003524418,0.0,0.0,0.0,0.0,466.03915269053965,330.5986188443549,817.0,817.0
building,seen,1_office,task_building/test_seen/1_office/episode_0325/traj_gt_pred_xyzk.npz,0.07246376811594203,0.13935340022296544,0.22630992196209587,0.14604236343366778,2.5074851515684036e-09,0.48975440630875616,0.0,0.0,0.0,0.0,514.4104596485686,351.22635469695877,897.0,897.0
building,seen,2_city,task_building/test_seen/2_city/episode_0272/traj_gt_pred_xyzk.npz,0.033766233766233764,0.06493506493506493,0.15584415584415584,0.08484848484848484,0.00023272231243644015,0.994816351792582,1.0,0.0,1.0,1.0,229.52252128309226,199.31807485624986,385.0,385.0
building,seen,2_city,task_building/test_seen/2_city/episode_0273/traj_gt_pred_xyzk.npz,0.2698744769874477,0.5209205020920502,0.5481171548117155,0.44630404463040446,9.827721008572328e-05,0.12881197418943344,0.0,0.0,0.0,0.0,319.62970694294063,221.18746635723747,478.0,478.0
building,seen,2_city,task_building/test_seen/2_city/episode_0276/traj_gt_pred_xyzk.npz,0.010230179028132993,0.01278772378516624,0.028132992327365727,0.017050298380221655,6.380114545054163e-08,0.0,1.0,0.0,1.0,1.0,230.61231086433267,51.71057808158092,391.0,391.0
building,seen,2_city,task_building/test_seen/2_city/episode_0277/traj_gt_pred_xyzk.npz,0.012658227848101266,0.023206751054852322,0.29957805907172996,0.11181434599156119,1.1763605496305237e-07,0.0,0.0,0.0,0.0,0.0,337.85708257489637,328.3784006052151,474.0,474.0
building,seen,2_city,task_building/test_seen/2_city/episode_0280/traj_gt_pred_xyzk.npz,0.5741626794258373,0.6818181818181818,1.0,0.7519936204146731,0.5818599614694397,0.9988873658324922,1.0,0.0,0.9945572959984773,0.9945572959984773,241.51933213354874,242.841044055765,418.0,418.0
building,seen,2_city,task_building/test_seen/2_city/episode_0281/traj_gt_pred_xyzk.npz,0.051111111111111114,0.12,0.5266666666666666,0.23259259259259257,3.086435616493916e-05,0.36736374402180066,0.0,0.0,0.0,0.0,298.05928715175014,226.82111945085384,450.0,450.0
building,seen,2_city,task_building/test_seen/2_city/episode_0284/traj_gt_pred_xyzk.npz,0.6349206349206349,0.7857142857142857,0.8783068783068783,0.7663139329805996,0.19658948886064417,0.07372884396192876,1.0,0.0,1.0,1.0,196.30243549843235,186.33352380320167,378.0,378.0
building,seen,2_city,task_building/test_seen/2_city/episode_0285/traj_gt_pred_xyzk.npz,0.42822966507177035,0.7918660287081339,1.0,0.7400318979266348,0.5953051910716786,0.04478097358680169,1.0,0.0,1.0,1.0,257.86168094297216,253.50216931398506,418.0,418.0
building,seen,2_city,task_building/test_seen/2_city/episode_0288/traj_gt_pred_xyzk.npz,0.07090464547677261,0.15403422982885084,0.3569682151589242,0.1939690301548492,0.0008439829099654968,0.0,1.0,0.0,1.0,1.0,250.68804084908447,223.92252285067266,409.0,409.0
building,seen,2_city,task_building/test_seen/2_city/episode_0289/traj_gt_pred_xyzk.npz,0.057203389830508475,0.08050847457627118,0.4004237288135593,0.17937853107344634,3.787113996089595e-05,0.0,1.0,0.0,1.0,1.0,322.69615597784986,148.6164404644204,472.0,472.0
building,seen,2_city,task_building/test_seen/2_city/episode_0292/traj_gt_pred_xyzk.npz,0.0136986301369863,0.030136986301369864,0.2602739726027397,0.10136986301369862,0.00011286290825193017,0.0,1.0,0.0,1.0,1.0,210.85312979299368,74.36820010359843,365.0,365.0
building,seen,2_city,task_building/test_seen/2_city/episode_0293/traj_gt_pred_xyzk.npz,0.009009009009009009,0.01126126126126126,0.03153153153153153,0.017267267267267267,2.830880047308875e-05,0.10835067334717728,0.0,0.0,0.0,0.0,298.39135213735324,199.86475946707355,444.0,444.0
